"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
">ASV1006"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1007"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1008"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1009"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1010"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1011"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreaceae"	"g__Trichoderma"	NA
">ASV1012"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1013"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1014"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1015"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1016"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1017"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV1018"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
">ASV1019"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Didymellaceae"	"g__Epicoccum"	"s__nigrum"
">ASV1020"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	"g__Chaetomium"	NA
">ASV1021"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascobolaceae"	NA	NA
">ASV1022"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__oxysporum"
">ASV1023"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1024"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	"f__Microdochiaceae"	"g__Idriella"	NA
">ASV1025"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascobolaceae"	NA	NA
">ASV1026"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	NA	NA	NA	NA
">ASV1027"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1028"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
">ASV1029"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Filobasidiales"	"f__Piskurozymaceae"	"g__Solicoccozyma"	NA
">ASV1030"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreaceae"	"g__Trichoderma"	"s__floccosum"
">ASV1031"	"k__Fungi"	"p__Ascomycota"	"c__Saccharomycetes"	"o__Saccharomycetales"	"f__Debaryomycetaceae"	"g__Meyerozyma"	"s__guilliermondii"
">ASV1032"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1033"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Sarcoscyphaceae"	NA	NA
">ASV1034"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__gamsii"
">ASV1035"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusicolla"	"s__aquaeductuum"
">ASV1036"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1037"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Cucurbitariaceae"	"g__Pyrenochaeta"	"s__keratinophila"
">ASV1038"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	"f__Xylariales_fam_Incertae_sedis"	"g__Fusidium"	NA
">ASV1039"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1040"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1041"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Thelephorales"	"f__Thelephoraceae"	"g__Tomentellopsis"	"s__bresadolana"
">ASV1042"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1043"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1044"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1045"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1046"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Acremonium"	NA
">ASV1047"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__asiaticum"
">ASV1048"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Trichocomaceae"	"g__Talaromyces"	"s__luteus"
">ASV1049"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__elongata"
">ASV1050"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1051"	"k__Fungi"	"p__Kickxellomycota"	"c__Kickxellomycetes"	"o__Kickxellales"	"f__Kickxellaceae"	"g__Ramicandelaber"	NA
">ASV1052"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV1053"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1054"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Entolomataceae"	"g__Entoloma"	NA
">ASV1055"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Spizellomycetaceae"	"g__Spizellomyces"	"s__dolichospermus"
">ASV1056"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV1057"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Fusariella"	NA
">ASV1058"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1059"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Periconiaceae"	"g__Periconia"	"s__prolifica"
">ASV1060"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1061"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV1062"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophlyctidomycetes"	"o__Rhizophlyctidales"	"f__Rhizophlyctidaceae"	"g__Rhizophlyctis"	"s__rosea"
">ASV1063"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1064"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1065"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	"f__Xylariales_fam_Incertae_sedis"	"g__Fusidium"	NA
">ASV1066"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV1067"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1068"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Coprinopsis"	"s__pachyderma"
">ASV1069"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Paraphoma"	"s__chrysanthemicola"
">ASV1070"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
">ASV1071"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1072"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1073"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Parasola"	NA
">ASV1074"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Scutellinia"	"s__heterosculpturata"
">ASV1075"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascobolaceae"	"g__Ascobolus"	NA
">ASV1076"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	"s__miniglutinans"
">ASV1077"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Powellomycetaceae"	"g__Powellomyces"	NA
">ASV1078"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Corticiales"	"f__Corticiaceae"	"g__Laetisaria"	"s__arvalis"
">ASV1079"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Branch06"	NA	NA	NA
">ASV1080"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1081"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
">ASV1082"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1083"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
">ASV1084"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1085"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV1086"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Cordycipitaceae"	"g__Simplicillium"	NA
">ASV1087"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV1088"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	NA	NA	NA
">ASV1089"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1090"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Glomerellales"	"f__Plectosphaerellaceae"	"g__Lectera"	"s__longa"
">ASV1091"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	NA	NA
">ASV1092"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__fimbricystis"
">ASV1093"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
">ASV1094"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1095"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1096"	"k__Fungi"	"p__Zoopagomycota"	NA	NA	NA	NA	NA
">ASV1097"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Melanosporales"	"f__Melanosporaceae"	"g__Melanospora"	"s__verrucispora"
">ASV1098"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Herpotrichiellaceae"	"g__Exophiala"	"s__opportunistica"
">ASV1099"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Setophoma"	"s__terrestris"
">ASV1100"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1101"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Acremonium"	"s__furcatum"
">ASV1102"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1103"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
">ASV1104"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	NA	NA	NA	NA
">ASV1105"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1106"	"k__Fungi"	"p__Ascomycota"	"c__Saccharomycetes"	"o__Saccharomycetales"	"f__Phaffomycetaceae"	"g__Cyberlindnera"	"s__suaveolens"
">ASV1107"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1108"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1109"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Halosphaeriaceae"	"g__Cirrenalia"	"s__iberica"
">ASV1110"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1111"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascobolaceae"	"g__Ascobolus"	NA
">ASV1112"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
">ASV1113"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__solani"
">ASV1114"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1115"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1116"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1117"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1118"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	"f__Halomycetaceae"	"g__Paranamyces"	"s__uniporus"
">ASV1119"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__gamsii"
">ASV1120"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	"f__Rhizophydiaceae"	"g__Rhizophydium"	"s__globosum"
">ASV1121"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Dermateaceae"	"g__Laetinaevia"	NA
">ASV1122"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV1123"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV1124"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV1125"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1126"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Stachybotryaceae"	"g__Xepicula"	"s__leucotricha"
">ASV1127"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Cyphellophoraceae"	"g__Cyphellophora"	"s__vermispora"
">ASV1128"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__acutatum"
">ASV1129"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Apodus"	"s__deciduus"
">ASV1130"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophlyctidomycetes"	"o__Rhizophlyctidales"	"f__Rhizophlyctidaceae"	"g__Rhizophlyctis"	"s__rosea"
">ASV1131"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Tricholomataceae"	"g__Lachnella"	"s__villosa"
">ASV1132"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Neosetophoma"	NA
">ASV1133"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Ophiocordycipitaceae"	"g__Polycephalomyces"	NA
">ASV1134"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1135"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	NA	NA	NA
">ASV1136"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1137"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1138"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1139"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__alpina"
">ASV1140"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Periconiaceae"	"g__Periconia"	"s__prolifica"
">ASV1141"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Powellomycetaceae"	"g__Powellomyces"	NA
">ASV1142"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1143"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
">ASV1144"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Capnodiales"	"f__Mycosphaerellaceae"	"g__Septoria"	"s__cretae"
">ASV1145"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Neosetophoma"	NA
">ASV1146"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1147"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
">ASV1148"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1149"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1150"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1151"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1152"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Capnodiales"	"f__Mycosphaerellaceae"	"g__Mycosphaerella"	"s__tassiana"
">ASV1153"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
">ASV1154"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
">ASV1155"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
">ASV1156"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1157"	"k__Fungi"	"p__Mucoromycota"	"c__Mucoromycotina_cls_Incertae_sedis"	"o__Mucoromycotina_ord_Incertae_sedis"	"f__Mucoromycotina_fam_Incertae_sedis"	"g__Bifiguratus"	"s__adelaidae"
">ASV1158"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Didymellaceae"	"g__Epicoccum"	"s__nigrum"
">ASV1159"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Neosetophoma"	NA
">ASV1160"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1161"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1162"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1163"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1164"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1165"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Apodus"	"s__deciduus"
">ASV1166"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1167"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreaceae"	"g__Trichoderma"	"s__barbatum"
">ASV1168"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1169"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__fimbricystis"
">ASV1170"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1171"	"k__Fungi"	"p__Chytridiomycota"	"c__Lobulomycetes"	"o__Lobulomycetales"	"f__Lobulomycetaceae"	"g__Lobulomyces"	"s__angularis"
">ASV1172"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1173"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Cystofilobasidiales"	"f__Cystofilobasidiales_fam_Incertae_sedis"	"g__Mrakiella"	"s__aquatica"
">ASV1174"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Chlamydomyces"	NA
">ASV1175"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1176"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Filobasidiales"	"f__Piskurozymaceae"	"g__Solicoccozyma"	"s__terrea"
">ASV1177"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1178"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1179"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiaceae"	"g__Crocicreas"	NA
">ASV1180"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Sporidiobolales"	"f__Sporidiobolaceae"	"g__Rhodotorula"	"s__graminis"
">ASV1181"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	NA	NA	NA	NA
">ASV1182"	"k__Fungi"	"p__Ascomycota"	"c__Saccharomycetes"	"o__Saccharomycetales"	"f__Saccharomycetaceae"	"g__Lachancea"	"s__quebecensis"
">ASV1183"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Apodus"	"s__deciduus"
">ASV1184"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
">ASV1185"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1186"	"k__Fungi"	"p__Zoopagomycota"	"c__Zoopagomycetes"	"o__Zoopagales"	"f__Piptocephalidaceae"	"g__Syncephalis"	NA
">ASV1187"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1188"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1189"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Physalacriaceae"	"g__Armillaria"	"s__mellea"
">ASV1190"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	"s__carpinicola"
">ASV1191"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Ceratobasidiaceae"	"g__Waitea"	NA
">ASV1192"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1193"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1194"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Apodus"	"s__deciduus"
">ASV1195"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1196"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	NA	NA	NA
">ASV1197"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Pluteaceae"	"g__Pluteus"	"s__exiguus"
">ASV1198"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1199"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1200"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__acutatum"
">ASV1201"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1202"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1203"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1204"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1205"	"k__Fungi"	"p__Kickxellomycota"	"c__Kickxellomycetes"	"o__Kickxellales"	"f__Kickxellaceae"	"g__Linderina"	"s__macrospora"
">ASV1206"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__acutatum"
">ASV1207"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Coprinellus"	"s__verrucispermus"
">ASV1208"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Powellomycetaceae"	NA	NA
">ASV1209"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Branch06"	NA	NA	NA
">ASV1210"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	"f__Rhizophydiaceae"	"g__Rhizophydium"	NA
">ASV1211"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1212"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1213"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Leptosphaeriaceae"	"g__Plenodomus"	"s__biglobosus"
">ASV1214"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	NA
">ASV1215"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__angusta"
">ASV1216"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	NA	NA
">ASV1217"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	"g__Coniochaeta"	NA
">ASV1218"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
">ASV1219"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	"g__Lecythophora"	NA
">ASV1220"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Bionectriaceae"	"g__Gliomastix"	"s__tumulicola"
">ASV1221"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1222"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1223"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
">ASV1224"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pezizaceae"	NA	NA
">ASV1225"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1226"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1227"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Spizellomycetaceae"	"g__Spizellomyces"	"s__dolichospermus"
">ASV1228"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1229"	"k__Fungi"	NA	NA	NA	NA	NA	NA
">ASV1230"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
">ASV1231"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Trichocomaceae"	"g__Talaromyces"	NA
